ID	Name	Length
ENSG00000211804_TRDV1	ENSG00000211804_TRDV1	365
ENSG00000211805_TRAV24	ENSG00000211805_TRAV24	343
ENSG00000211806_TRAV25	ENSG00000211806_TRAV25	403
ENSG00000211807_TRAV26-1	ENSG00000211807_TRAV26-1	537
ENSG00000211808_TRAV8-7	ENSG00000211808_TRAV8-7	341
ENSG00000211809_TRAV27	ENSG00000211809_TRAV27	425
ENSG00000211810_TRAV29DV5	ENSG00000211810_TRAV29DV5	469
ENSG00000211812_TRAV26-2	ENSG00000211812_TRAV26-2	327
ENSG00000211813_TRAV34	ENSG00000211813_TRAV34	349
ENSG00000211814_TRAV35	ENSG00000211814_TRAV35	330
ENSG00000211815_TRAV36DV7	ENSG00000211815_TRAV36DV7	356
ENSG00000211816_TRAV38-1	ENSG00000211816_TRAV38-1	353
ENSG00000211817_TRAV38-2DV8	ENSG00000211817_TRAV38-2DV8	395
ENSG00000211818_TRAV39	ENSG00000211818_TRAV39	331
ENSG00000211819_TRAV40	ENSG00000211819_TRAV40	317
ENSG00000211820_TRAV41	ENSG00000211820_TRAV41	336
ENSG00000211821_TRDV2	ENSG00000211821_TRDV2	520
ENSG00000211825_TRDJ1	ENSG00000211825_TRDJ1	51
ENSG00000211826_TRDJ4	ENSG00000211826_TRDJ4	48
ENSG00000211827_TRDJ2	ENSG00000211827_TRDJ2	54
ENSG00000211828_TRDJ3	ENSG00000211828_TRDJ3	59
ENSG00000211829_TRDC	ENSG00000211829_TRDC	720
ENSG00000211831_TRAJ61	ENSG00000211831_TRAJ61	60
ENSG00000211832_TRAJ59	ENSG00000211832_TRAJ59	54
ENSG00000211834_TRAJ57	ENSG00000211834_TRAJ57	63
ENSG00000211835_TRAJ56	ENSG00000211835_TRAJ56	62
ENSG00000211836_TRAJ54	ENSG00000211836_TRAJ54	60
ENSG00000211837_TRAJ53	ENSG00000211837_TRAJ53	66
ENSG00000211838_TRAJ52	ENSG00000211838_TRAJ52	69
ENSG00000211839_TRAJ50	ENSG00000211839_TRAJ50	60
ENSG00000211840_TRAJ49	ENSG00000211840_TRAJ49	56
ENSG00000211841_TRAJ48	ENSG00000211841_TRAJ48	63
ENSG00000211842_TRAJ47	ENSG00000211842_TRAJ47	57
ENSG00000211843_TRAJ46	ENSG00000211843_TRAJ46	63
ENSG00000211844_TRAJ45	ENSG00000211844_TRAJ45	66
ENSG00000211845_TRAJ44	ENSG00000211845_TRAJ44	63
ENSG00000211846_TRAJ43	ENSG00000211846_TRAJ43	54
ENSG00000211847_TRAJ42	ENSG00000211847_TRAJ42	66
ENSG00000211848_TRAJ41	ENSG00000211848_TRAJ41	62
ENSG00000211849_TRAJ40	ENSG00000211849_TRAJ40	61
ENSG00000211850_TRAJ39	ENSG00000211850_TRAJ39	63
ENSG00000211851_TRAJ38	ENSG00000211851_TRAJ38	62
ENSG00000211852_TRAJ37	ENSG00000211852_TRAJ37	63
ENSG00000211853_TRAJ36	ENSG00000211853_TRAJ36	60
ENSG00000211854_TRAJ35	ENSG00000211854_TRAJ35	59
ENSG00000211855_TRAJ34	ENSG00000211855_TRAJ34	58
ENSG00000211856_TRAJ33	ENSG00000211856_TRAJ33	57
ENSG00000211857_TRAJ32	ENSG00000211857_TRAJ32	66
ENSG00000211858_TRAJ31	ENSG00000211858_TRAJ31	57
ENSG00000211859_TRAJ30	ENSG00000211859_TRAJ30	57
ENSG00000211860_TRAJ29	ENSG00000211860_TRAJ29	60
ENSG00000211861_TRAJ28	ENSG00000211861_TRAJ28	66
ENSG00000211862_TRAJ27	ENSG00000211862_TRAJ27	59
ENSG00000211863_TRAJ26	ENSG00000211863_TRAJ26	60
ENSG00000211864_TRAJ25	ENSG00000211864_TRAJ25	60
ENSG00000211865_TRAJ24	ENSG00000211865_TRAJ24	63
ENSG00000211866_TRAJ23	ENSG00000211866_TRAJ23	63
ENSG00000211867_TRAJ22	ENSG00000211867_TRAJ22	63
ENSG00000211868_TRAJ21	ENSG00000211868_TRAJ21	55
ENSG00000211869_TRAJ20	ENSG00000211869_TRAJ20	57
ENSG00000211870_TRAJ19	ENSG00000211870_TRAJ19	60
ENSG00000211871_TRAJ18	ENSG00000211871_TRAJ18	66
ENSG00000211872_TRAJ17	ENSG00000211872_TRAJ17	63
ENSG00000211873_TRAJ16	ENSG00000211873_TRAJ16	60
ENSG00000211875_TRAJ14	ENSG00000211875_TRAJ14	52
ENSG00000211876_TRAJ13	ENSG00000211876_TRAJ13	63
ENSG00000211877_TRAJ12	ENSG00000211877_TRAJ12	60
ENSG00000211878_TRAJ11	ENSG00000211878_TRAJ11	60
ENSG00000211879_TRAJ10	ENSG00000211879_TRAJ10	64
ENSG00000211880_TRAJ9	ENSG00000211880_TRAJ9	61
ENSG00000211881_TRAJ8	ENSG00000211881_TRAJ8	60
ENSG00000211882_TRAJ7	ENSG00000211882_TRAJ7	59
ENSG00000211883_TRAJ6	ENSG00000211883_TRAJ6	62
ENSG00000211884_TRAJ5	ENSG00000211884_TRAJ5	60
ENSG00000211885_TRAJ4	ENSG00000211885_TRAJ4	63
ENSG00000211886_TRAJ3	ENSG00000211886_TRAJ3	62
ENSG00000211887_TRAJ2	ENSG00000211887_TRAJ2	66
ENSG00000211888_TRAJ1	ENSG00000211888_TRAJ1	62
ENSG00000211890_IGHA2	ENSG00000211890_IGHA2	1071
ENSG00000211891_IGHE	ENSG00000211891_IGHE	1412
ENSG00000211892_IGHG4	ENSG00000211892_IGHG4	1110
ENSG00000211893_IGHG2	ENSG00000211893_IGHG2	1132
ENSG00000211895_IGHA1	ENSG00000211895_IGHA1	1110
ENSG00000211896_IGHG1	ENSG00000211896_IGHG1	2619
ENSG00000211897_IGHG3	ENSG00000211897_IGHG3	1268
ENSG00000211898_IGHD	ENSG00000211898_IGHD	1678
ENSG00000211899_IGHM	ENSG00000211899_IGHM	1461
ENSG00000211900_IGHJ6	ENSG00000211900_IGHJ6	61
ENSG00000211904_IGHJ2	ENSG00000211904_IGHJ2	52
ENSG00000211905_IGHJ1	ENSG00000211905_IGHJ1	52
ENSG00000211907_IGHD1-26	ENSG00000211907_IGHD1-26	20
ENSG00000211909_IGHD5-24	ENSG00000211909_IGHD5-24	20
ENSG00000211914_IGHD6-19	ENSG00000211914_IGHD6-19	21
ENSG00000211915_IGHD5-18	ENSG00000211915_IGHD5-18	20
ENSG00000211920_IGHD6-13	ENSG00000211920_IGHD6-13	21
ENSG00000211921_IGHD5-12	ENSG00000211921_IGHD5-12	23
ENSG00000211923_IGHD3-10	ENSG00000211923_IGHD3-10	31
ENSG00000211924_IGHD3-9	ENSG00000211924_IGHD3-9	31
ENSG00000211930_IGHD3-3	ENSG00000211930_IGHD3-3	31
ENSG00000211933_IGHV6-1	ENSG00000211933_IGHV6-1	415
ENSG00000211934_IGHV1-2	ENSG00000211934_IGHV1-2	415
ENSG00000211935_IGHV1-3	ENSG00000211935_IGHV1-3	393
ENSG00000211936_IGHV4-4	ENSG00000211936_IGHV4-4	412
ENSG00000211937_IGHV2-5	ENSG00000211937_IGHV2-5	377
ENSG00000211938_IGHV3-7	ENSG00000211938_IGHV3-7	430
ENSG00000211939_IGHV1-8	ENSG00000211939_IGHV1-8	413
ENSG00000211940_IGHV3-9	ENSG00000211940_IGHV3-9	434
ENSG00000211941_IGHV3-11	ENSG00000211941_IGHV3-11	471
ENSG00000211942_IGHV3-13	ENSG00000211942_IGHV3-13	428
ENSG00000211943_IGHV3-15	ENSG00000211943_IGHV3-15	437
ENSG00000211944_IGHV3-16	ENSG00000211944_IGHV3-16	425
ENSG00000211945_IGHV1-18	ENSG00000211945_IGHV1-18	410
ENSG00000211946_IGHV3-20	ENSG00000211946_IGHV3-20	413
ENSG00000211947_IGHV3-21	ENSG00000211947_IGHV3-21	430
ENSG00000211949_IGHV3-23	ENSG00000211949_IGHV3-23	430
ENSG00000211950_IGHV1-24	ENSG00000211950_IGHV1-24	411
ENSG00000211951_IGHV2-26	ENSG00000211951_IGHV2-26	381
ENSG00000211952_IGHV4-28	ENSG00000211952_IGHV4-28	423
ENSG00000211953_IGHV3-30	ENSG00000211953_IGHV3-30	431
ENSG00000211955_IGHV3-33	ENSG00000211955_IGHV3-33	431
ENSG00000211956_IGHV4-34	ENSG00000211956_IGHV4-34	400
ENSG00000211957_IGHV3-35	ENSG00000211957_IGHV3-35	366
ENSG00000211958_IGHV3-38	ENSG00000211958_IGHV3-38	426
ENSG00000211959_IGHV4-39	ENSG00000211959_IGHV4-39	425
ENSG00000211961_IGHV1-45	ENSG00000211961_IGHV1-45	409
ENSG00000211962_IGHV1-46	ENSG00000211962_IGHV1-46	655
ENSG00000211964_IGHV3-48	ENSG00000211964_IGHV3-48	430
ENSG00000211965_IGHV3-49	ENSG00000211965_IGHV3-49	437
ENSG00000211966_IGHV5-51	ENSG00000211966_IGHV5-51	410
ENSG00000211967_IGHV3-53	ENSG00000211967_IGHV3-53	569
ENSG00000211968_IGHV1-58	ENSG00000211968_IGHV1-58	412
ENSG00000211970_IGHV4-61	ENSG00000211970_IGHV4-61	455
ENSG00000211972_IGHV3-66	ENSG00000211972_IGHV3-66	427
ENSG00000211973_IGHV1-69	ENSG00000211973_IGHV1-69	412
ENSG00000211974_IGHV2-70	ENSG00000211974_IGHV2-70	433
ENSG00000211976_IGHV3-73	ENSG00000211976_IGHV3-73	437
ENSG00000211979_IGHV7-81	ENSG00000211979_IGHV7-81	405
ENSG00000212122_TSSK1B	ENSG00000212122_TSSK1B	2478
ENSG00000212123_PRR22	ENSG00000212123_PRR22	1640
ENSG00000212124_TAS2R19	ENSG00000212124_TAS2R19	1002
ENSG00000212126_TAS2R50	ENSG00000212126_TAS2R50	1000
ENSG00000212127_TAS2R14	ENSG00000212127_TAS2R14	1858
ENSG00000212128_TAS2R13	ENSG00000212128_TAS2R13	1637
ENSG00000212643_ZRSR1	ENSG00000212643_ZRSR1	1479
ENSG00000212657_KRTAP16-1	ENSG00000212657_KRTAP16-1	1554
ENSG00000212658_KRTAP29-1	ENSG00000212658_KRTAP29-1	1026
ENSG00000212659_KRTAP9-6	ENSG00000212659_KRTAP9-6	1303
ENSG00000212670_AL161915.1	ENSG00000212670_AL161915.1	1783
ENSG00000212673_AL136115.1	ENSG00000212673_AL136115.1	1572
ENSG00000212710_CTAGE1	ENSG00000212710_CTAGE1	4306
ENSG00000212719_C17orf51	ENSG00000212719_C17orf51	7914
ENSG00000212721_KRTAP4-11	ENSG00000212721_KRTAP4-11	1174
ENSG00000212722_KRTAP4-9	ENSG00000212722_KRTAP4-9	1157
ENSG00000212724_KRTAP2-3	ENSG00000212724_KRTAP2-3	850
ENSG00000212725_KRTAP2-1	ENSG00000212725_KRTAP2-1	776
ENSG00000212734_C17orf100	ENSG00000212734_C17orf100	1821
ENSG00000212743_DKFZP667F0711	ENSG00000212743_DKFZP667F0711	2446
ENSG00000212747_FAM127C	ENSG00000212747_FAM127C	2017
ENSG00000212768_AC114546.1	ENSG00000212768_AC114546.1	1717
ENSG00000212807_OR2A42	ENSG00000212807_OR2A42	933
ENSG00000212864_RNF208	ENSG00000212864_RNF208	1127
ENSG00000212899_KRTAP3-3	ENSG00000212899_KRTAP3-3	700
ENSG00000212900_KRTAP3-2	ENSG00000212900_KRTAP3-2	692
ENSG00000212901_KRTAP3-1	ENSG00000212901_KRTAP3-1	591
ENSG00000212907_MT-ND4L	ENSG00000212907_MT-ND4L	297
ENSG00000212916_MAP10	ENSG00000212916_MAP10	5450
ENSG00000212928_AL391152.1	ENSG00000212928_AL391152.1	1404
ENSG00000212933_KRTAP12-4	ENSG00000212933_KRTAP12-4	447
ENSG00000212935_KRTAP10-3	ENSG00000212935_KRTAP10-3	971
ENSG00000212938_KRTAP6-3	ENSG00000212938_KRTAP6-3	636
ENSG00000212952_BX088651.1	ENSG00000212952_BX088651.1	1711
ENSG00000212993_POU5F1B	ENSG00000212993_POU5F1B	5357
ENSG00000212997_AC023632.1	ENSG00000212997_AC023632.1	1860
ENSG00000212998_RBM12B-AS1	ENSG00000212998_RBM12B-AS1	653
ENSG00000212999_AC117834.1	ENSG00000212999_AC117834.1	2149
ENSG00000213002_AC120194.1	ENSG00000213002_AC120194.1	991
ENSG00000213015_ZNF580	ENSG00000213015_ZNF580	1418
ENSG00000213020_ZNF611	ENSG00000213020_ZNF611	4796
ENSG00000213022_KLK9	ENSG00000213022_KLK9	754
ENSG00000213023_SYT3	ENSG00000213023_SYT3	2915
ENSG00000213024_NUP62	ENSG00000213024_NUP62	3590
ENSG00000213029_SPHAR	ENSG00000213029_SPHAR	1120
ENSG00000213030_CGB8	ENSG00000213030_CGB8	917
ENSG00000213047_DENND1B	ENSG00000213047_DENND1B	6960
ENSG00000213057_C1orf220	ENSG00000213057_C1orf220	2595
ENSG00000213064_SFT2D2	ENSG00000213064_SFT2D2	11040
ENSG00000213066_FGFR1OP	ENSG00000213066_FGFR1OP	14166
ENSG00000213077_FAM106A	ENSG00000213077_FAM106A	2281
ENSG00000213079_SCAF8	ENSG00000213079_SCAF8	5055
ENSG00000213085_CCDC19	ENSG00000213085_CCDC19	1976
ENSG00000213088_DARC	ENSG00000213088_DARC	1902
ENSG00000213096_ZNF254	ENSG00000213096_ZNF254	3967
ENSG00000213121_AL590867.1	ENSG00000213121_AL590867.1	1212
ENSG00000213123_TCTEX1D2	ENSG00000213123_TCTEX1D2	800
ENSG00000213132_AC022498.1	ENSG00000213132_AC022498.1	2268
ENSG00000213139_CRYGS	ENSG00000213139_CRYGS	1132
ENSG00000213145_CRIP1	ENSG00000213145_CRIP1	1311
ENSG00000213160_KLHL23	ENSG00000213160_KLHL23	4077
ENSG00000213171_LINGO4	ENSG00000213171_LINGO4	3379
ENSG00000213185_FAM24B	ENSG00000213185_FAM24B	745
ENSG00000213186_TRIM59	ENSG00000213186_TRIM59	4615
ENSG00000213190_MLLT11	ENSG00000213190_MLLT11	4072
ENSG00000213199_ASIC3	ENSG00000213199_ASIC3	2232
ENSG00000213203_GIMAP1	ENSG00000213203_GIMAP1	4420
ENSG00000213204_C6orf165	ENSG00000213204_C6orf165	2301
ENSG00000213213_KIAA1984	ENSG00000213213_KIAA1984	1786
ENSG00000213214_ARHGEF35	ENSG00000213214_ARHGEF35	2431
ENSG00000213215_OR2F1	ENSG00000213215_OR2F1	1082
ENSG00000213218_CSH2	ENSG00000213218_CSH2	1173
ENSG00000213221_DNLZ	ENSG00000213221_DNLZ	2934
ENSG00000213231_TCL1B	ENSG00000213231_TCL1B	1166
ENSG00000213240_NOTCH2NL	ENSG00000213240_NOTCH2NL	5036
ENSG00000213246_SUPT4H1	ENSG00000213246_SUPT4H1	1643
ENSG00000213265_TSGA13	ENSG00000213265_TSGA13	2046
ENSG00000213281_NRAS	ENSG00000213281_NRAS	4449
ENSG00000213297_ZNF625-ZNF20	ENSG00000213297_ZNF625-ZNF20	2651
ENSG00000213316_LTC4S	ENSG00000213316_LTC4S	666
ENSG00000213337_ANKRD39	ENSG00000213337_ANKRD39	4965
ENSG00000213339_QTRT1	ENSG00000213339_QTRT1	1502
ENSG00000213341_CHUK	ENSG00000213341_CHUK	3625
ENSG00000213347_MXD3	ENSG00000213347_MXD3	2269
ENSG00000213366_GSTM2	ENSG00000213366_GSTM2	1730
ENSG00000213380_COG8	ENSG00000213380_COG8	4247
ENSG00000213390_ARHGAP19	ENSG00000213390_ARHGAP19	5525
ENSG00000213397_HAUS7	ENSG00000213397_HAUS7	2124
ENSG00000213398_LCAT	ENSG00000213398_LCAT	1507
ENSG00000213401_MAGEA12	ENSG00000213401_MAGEA12	1853
ENSG00000213402_PTPRCAP	ENSG00000213402_PTPRCAP	1292
ENSG00000213413_PVRIG	ENSG00000213413_PVRIG	1583
ENSG00000213416_KRTAP4-12	ENSG00000213416_KRTAP4-12	1077
ENSG00000213417_KRTAP2-4	ENSG00000213417_KRTAP2-4	763
ENSG00000213420_GPC2	ENSG00000213420_GPC2	2532
ENSG00000213424_KRT222	ENSG00000213424_KRT222	2764
ENSG00000213445_SIPA1	ENSG00000213445_SIPA1	3628
ENSG00000213462_ERV3-1	ENSG00000213462_ERV3-1	2719
ENSG00000213463_SYNJ2BP	ENSG00000213463_SYNJ2BP	2080
ENSG00000213465_ARL2	ENSG00000213465_ARL2	979
ENSG00000213471_TTLL13	ENSG00000213471_TTLL13	2738
ENSG00000213494_CCL14	ENSG00000213494_CCL14	3265
ENSG00000213512_GBP7	ENSG00000213512_GBP7	2454
ENSG00000213516_RBMXL1	ENSG00000213516_RBMXL1	5084
ENSG00000213523_SRA1	ENSG00000213523_SRA1	2165
ENSG00000213533_TMEM110	ENSG00000213533_TMEM110	4769
ENSG00000213551_DNAJC9	ENSG00000213551_DNAJC9	3032
ENSG00000213563_C8orf82	ENSG00000213563_C8orf82	2476
ENSG00000213578_CPLX3	ENSG00000213578_CPLX3	2080
ENSG00000213585_VDAC1	ENSG00000213585_VDAC1	1953
ENSG00000213588_ZBTB9	ENSG00000213588_ZBTB9	2716
ENSG00000213593_TMX2	ENSG00000213593_TMX2	1697
ENSG00000213614_HEXA	ENSG00000213614_HEXA	2737
ENSG00000213619_NDUFS3	ENSG00000213619_NDUFS3	1263
ENSG00000213625_LEPROT	ENSG00000213625_LEPROT	4622
ENSG00000213626_LBH	ENSG00000213626_LBH	2933
ENSG00000213638_ADAT3	ENSG00000213638_ADAT3	1618
ENSG00000213639_PPP1CB	ENSG00000213639_PPP1CB	4893
ENSG00000213648_SULT1A4	ENSG00000213648_SULT1A4	2369
ENSG00000213654_GPSM3	ENSG00000213654_GPSM3	1476
ENSG00000213658_LAT	ENSG00000213658_LAT	1616
ENSG00000213672_NCKIPSD	ENSG00000213672_NCKIPSD	2989
ENSG00000213676_ATF6B	ENSG00000213676_ATF6B	2624
ENSG00000213689_TREX1	ENSG00000213689_TREX1	1877
ENSG00000213694_S1PR3	ENSG00000213694_S1PR3	8505
ENSG00000213699_SLC35F6	ENSG00000213699_SLC35F6	3898
ENSG00000213714_FAM209B	ENSG00000213714_FAM209B	694
ENSG00000213719_CLIC1	ENSG00000213719_CLIC1	1560
ENSG00000213722_DDAH2	ENSG00000213722_DDAH2	1688
ENSG00000213741_RPS29	ENSG00000213741_RPS29	1374
ENSG00000213759_UGT2B11	ENSG00000213759_UGT2B11	2088
ENSG00000213760_ATP6V1G2	ENSG00000213760_ATP6V1G2	1588
ENSG00000213762_ZNF134	ENSG00000213762_ZNF134	3547
ENSG00000213780_GTF2H4	ENSG00000213780_GTF2H4	1735
ENSG00000213782_DDX47	ENSG00000213782_DDX47	1817
ENSG00000213799_ZNF845	ENSG00000213799_ZNF845	4311
ENSG00000213809_KLRK1	ENSG00000213809_KLRK1	1553
ENSG00000213822_CEACAM18	ENSG00000213822_CEACAM18	1476
ENSG00000213828_AC017028.1	ENSG00000213828_AC017028.1	264
ENSG00000213853_EMP2	ENSG00000213853_EMP2	5197
ENSG00000213859_KCTD11	ENSG00000213859_KCTD11	3051
ENSG00000213865_C8orf44	ENSG00000213865_C8orf44	1835
ENSG00000213886_UBD	ENSG00000213886_UBD	1087
ENSG00000213888_AC005003.1	ENSG00000213888_AC005003.1	1796
ENSG00000213889_PPM1N	ENSG00000213889_PPM1N	1953
ENSG00000213892_CEACAM16	ENSG00000213892_CEACAM16	1701
ENSG00000213901_SLC23A3	ENSG00000213901_SLC23A3	2745
ENSG00000213903_LTB4R	ENSG00000213903_LTB4R	4110
ENSG00000213906_LTB4R2	ENSG00000213906_LTB4R2	1560
ENSG00000213918_DNASE1	ENSG00000213918_DNASE1	4200
ENSG00000213920_MDP1	ENSG00000213920_MDP1	730
ENSG00000213921_LEUTX	ENSG00000213921_LEUTX	671
ENSG00000213922_AC011500.1	ENSG00000213922_AC011500.1	468
ENSG00000213923_CSNK1E	ENSG00000213923_CSNK1E	2791
ENSG00000213927_CCL27	ENSG00000213927_CCL27	446
ENSG00000213928_IRF9	ENSG00000213928_IRF9	1838
ENSG00000213930_GALT	ENSG00000213930_GALT	1768
ENSG00000213931_HBE1	ENSG00000213931_HBE1	906
ENSG00000213934_HBG1	ENSG00000213934_HBG1	808
ENSG00000213937_CLDN9	ENSG00000213937_CLDN9	2050
ENSG00000213949_ITGA1	ENSG00000213949_ITGA1	10757
ENSG00000213953_AC018867.1	ENSG00000213953_AC018867.1	57
ENSG00000213965_NUDT19	ENSG00000213965_NUDT19	2967
ENSG00000213967_ZNF726	ENSG00000213967_ZNF726	2473
ENSG00000213973_ZNF99	ENSG00000213973_ZNF99	3114
ENSG00000213977_TAX1BP3	ENSG00000213977_TAX1BP3	1377
ENSG00000213983_AP1G2	ENSG00000213983_AP1G2	3298
ENSG00000213988_ZNF90	ENSG00000213988_ZNF90	2310
ENSG00000213995_CARKD	ENSG00000213995_CARKD	2659
ENSG00000213996_TM6SF2	ENSG00000213996_TM6SF2	1505
ENSG00000213999_MEF2B	ENSG00000213999_MEF2B	1949
ENSG00000214013_GANC	ENSG00000214013_GANC	4512
ENSG00000214021_TTLL3	ENSG00000214021_TTLL3	4834
ENSG00000214022_REPIN1	ENSG00000214022_REPIN1	3292
ENSG00000214026_MRPL23	ENSG00000214026_MRPL23	919
ENSG00000214029_ZNF891	ENSG00000214029_ZNF891	4118
ENSG00000214042_IFNA7	ENSG00000214042_IFNA7	737
ENSG00000214046_SMIM7	ENSG00000214046_SMIM7	2776
ENSG00000214050_FBXO16	ENSG00000214050_FBXO16	2983
ENSG00000214063_TSPAN4	ENSG00000214063_TSPAN4	1462
ENSG00000214078_CPNE1	ENSG00000214078_CPNE1	2204
ENSG00000214087_ARL16	ENSG00000214087_ARL16	1227
ENSG00000214097_SMCO1	ENSG00000214097_SMCO1	1846
ENSG00000214102_WEE2	ENSG00000214102_WEE2	3061
ENSG00000214106_PAXIP1-AS2	ENSG00000214106_PAXIP1-AS2	2121
ENSG00000214107_MAGEB1	ENSG00000214107_MAGEB1	1866
ENSG00000214109_AC008686.1	ENSG00000214109_AC008686.1	384
ENSG00000214113_LYRM4	ENSG00000214113_LYRM4	7312
ENSG00000214114_MYCBP	ENSG00000214114_MYCBP	2818
ENSG00000214128_TMEM213	ENSG00000214128_TMEM213	4167
ENSG00000214140_PRCD	ENSG00000214140_PRCD	630
ENSG00000214160_ALG3	ENSG00000214160_ALG3	1697
ENSG00000214167_AC005544.1	ENSG00000214167_AC005544.1	651
ENSG00000214188_ST7-OT4	ENSG00000214188_ST7-OT4	1576
ENSG00000214189_ZNF788	ENSG00000214189_ZNF788	3941
ENSG00000214193_SH3D21	ENSG00000214193_SH3D21	3179
ENSG00000214194_LINC00998	ENSG00000214194_LINC00998	1070
ENSG00000214212_C19orf38	ENSG00000214212_C19orf38	1223
ENSG00000214215_C12orf74	ENSG00000214215_C12orf74	2184
ENSG00000214216_IQCJ	ENSG00000214216_IQCJ	1460
ENSG00000214226_C17orf67	ENSG00000214226_C17orf67	2013
ENSG00000214237_FAM188B2	ENSG00000214237_FAM188B2	1071
ENSG00000214239_AL591025.1	ENSG00000214239_AL591025.1	66
ENSG00000214248_AC010336.1	ENSG00000214248_AC010336.1	4739
ENSG00000214253_FIS1	ENSG00000214253_FIS1	1005
ENSG00000214265_SNURF	ENSG00000214265_SNURF	1325
ENSG00000214274_ANG	ENSG00000214274_ANG	1222
ENSG00000214285_NPS	ENSG00000214285_NPS	322
ENSG00000214290_COLCA2	ENSG00000214290_COLCA2	1414
ENSG00000214300_SPDYE3	ENSG00000214300_SPDYE3	3185
ENSG00000214305_AP001024.1	ENSG00000214305_AP001024.1	297
ENSG00000214306_AP001024.2	ENSG00000214306_AP001024.2	318
ENSG00000214309_MBLAC1	ENSG00000214309_MBLAC1	1499
ENSG00000214314_AC073063.1	ENSG00000214314_AC073063.1	51
ENSG00000214324_C3orf56	ENSG00000214324_C3orf56	1737
ENSG00000214325_AC025287.1	ENSG00000214325_AC025287.1	456
ENSG00000214338_SOGA3	ENSG00000214338_SOGA3	11818
ENSG00000214357_NEURL1B	ENSG00000214357_NEURL1B	6424
ENSG00000214360_EFCAB9	ENSG00000214360_EFCAB9	702
ENSG00000214367_HAUS3	ENSG00000214367_HAUS3	5620
ENSG00000214376_VSTM5	ENSG00000214376_VSTM5	2969
ENSG00000214397_DKFZP779J2370	ENSG00000214397_DKFZP779J2370	2122
ENSG00000214402_LCNL1	ENSG00000214402_LCNL1	3706
ENSG00000214413_BBIP1	ENSG00000214413_BBIP1	2119
ENSG00000214414_TRIM77	ENSG00000214414_TRIM77	1353
ENSG00000214415_GNAT3	ENSG00000214415_GNAT3	1159
ENSG00000214435_AS3MT	ENSG00000214435_AS3MT	2404
ENSG00000214447_FAM187A	ENSG00000214447_FAM187A	2822
ENSG00000214456_PLIN5	ENSG00000214456_PLIN5	2470
ENSG00000214479_AL139333.1	ENSG00000214479_AL139333.1	54
ENSG00000214491_SEC14L6	ENSG00000214491_SEC14L6	3392
ENSG00000214510_SPINK13	ENSG00000214510_SPINK13	1022
ENSG00000214511_HIGD1C	ENSG00000214511_HIGD1C	371
ENSG00000214513_NOTO	ENSG00000214513_NOTO	2749
ENSG00000214517_PPME1	ENSG00000214517_PPME1	2677
ENSG00000214518_KRTAP2-2	ENSG00000214518_KRTAP2-2	733
ENSG00000214530_STARD10	ENSG00000214530_STARD10	1963
ENSG00000214556_C17orf98	ENSG00000214556_C17orf98	632
ENSG00000214562_NUTM2D	ENSG00000214562_NUTM2D	5543
ENSG00000214575_CPEB1	ENSG00000214575_CPEB1	4882
ENSG00000214595_EML6	ENSG00000214595_EML6	8320
ENSG00000214597_TMEM249	ENSG00000214597_TMEM249	975
ENSG00000214642_DEFB113	ENSG00000214642_DEFB113	249
ENSG00000214643_DEFB133	ENSG00000214643_DEFB133	186
ENSG00000214645_AL162389.1	ENSG00000214645_AL162389.1	772
ENSG00000214655_ZSWIM8	ENSG00000214655_ZSWIM8	6075
ENSG00000214670_AC007956.1	ENSG00000214670_AC007956.1	411
ENSG00000214681_IQCF5	ENSG00000214681_IQCF5	512
ENSG00000214686_IQCF6	ENSG00000214686_IQCF6	430
ENSG00000214688_C10orf105	ENSG00000214688_C10orf105	4837
ENSG00000214694_ARHGEF33	ENSG00000214694_ARHGEF33	4484
ENSG00000214700_C12orf71	ENSG00000214700_C12orf71	957
ENSG00000214706_IFRD2	ENSG00000214706_IFRD2	2275
ENSG00000214708_AC090616.2	ENSG00000214708_AC090616.2	1599
ENSG00000214711_CAPN14	ENSG00000214711_CAPN14	3820
ENSG00000214717_ZBED1	ENSG00000214717_ZBED1	4510
ENSG00000214732_RP1-139D8.6	ENSG00000214732_RP1-139D8.6	552
ENSG00000214736_TOMM6	ENSG00000214736_TOMM6	637
ENSG00000214753_HNRNPUL2	ENSG00000214753_HNRNPUL2	5106
ENSG00000214756_METTL12	ENSG00000214756_METTL12	2037
ENSG00000214782_MS4A18	ENSG00000214782_MS4A18	969
ENSG00000214787_MS4A4E	ENSG00000214787_MS4A4E	1125
ENSG00000214788_OOSP1	ENSG00000214788_OOSP1	369
ENSG00000214814_FER1L6	ENSG00000214814_FER1L6	6051
ENSG00000214819_CDRT15L2	ENSG00000214819_CDRT15L2	1048
ENSG00000214827_MTCP1	ENSG00000214827_MTCP1	2274
ENSG00000214841_AC005493.1	ENSG00000214841_AC005493.1	84
ENSG00000214842_RAD51AP2	ENSG00000214842_RAD51AP2	3724
ENSG00000214844_AC007952.1	ENSG00000214844_AC007952.1	96
ENSG00000214854_AL031590.1	ENSG00000214854_AL031590.1	39
ENSG00000214860_EVPLL	ENSG00000214860_EVPLL	2095
ENSG00000214866_DCDC2C	ENSG00000214866_DCDC2C	895
ENSG00000214871_AC005082.1	ENSG00000214871_AC005082.1	258
ENSG00000214872_SMTNL1	ENSG00000214872_SMTNL1	2062
